item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
3346,1100,20,1,581.33,0.38,579.12
3347,1101,253,2,200.27,1.95,392.75
3348,1101,82,3,439.61,15.47,1114.82
3349,1101,426,2,220.85,6.94,411.05
3350,1101,222,2,218.87,14.4,374.7
3351,1102,92,3,109.59,17.21,272.17
3352,1103,376,2,193.65,6.97,360.32
3353,1103,293,3,279.16,0.12,836.49
3354,1103,359,2,305.54,3.75,588.15
3355,1103,281,1,219.98,7.57,203.33
3356,1103,95,1,162.7,0.99,161.1
3357,1104,416,1,183.54,12.68,160.26
3358,1104,370,3,189.06,4.11,543.89
3359,1104,473,1,209.11,20.0,167.3
3360,1105,69,2,241.47,6.43,451.87
3361,1105,396,2,228.5,13.73,394.27
3362,1105,121,3,138.71,4.68,396.66
3363,1106,356,1,73.69,1.34,72.7
3364,1106,187,1,293.03,18.6,238.53
3365,1106,284,2,114.38,17.44,188.86
3366,1106,421,2,80.63,17.67,132.76
3367,1106,449,2,138.08,8.29,253.27
3368,1107,81,1,154.15,9.29,139.84
3369,1108,286,1,149.52,2.68,145.52
3370,1109,90,1,306.35,9.83,276.22
3371,1110,266,3,103.36,14.88,263.93
3372,1110,309,1,155.18,18.99,125.71
3373,1110,368,2,279.94,11.87,493.44
3374,1111,445,3,344.46,10.52,924.65
3375,1112,447,3,175.52,5.83,495.88
3376,1112,453,1,53.91,19.17,43.58
3377,1112,157,1,229.97,2.54,224.13
3378,1112,347,2,153.56,0.34,306.07
3379,1112,138,2,215.09,6.74,401.19
3380,1113,224,1,95.74,6.75,89.28
3381,1114,96,1,41.44,11.87,36.52
3382,1114,133,2,171.01,5.07,324.66
3383,1114,245,3,141.94,14.82,362.73
3384,1115,435,1,56.18,4.99,53.38
3385,1115,201,1,94.02,3.87,90.38
3386,1116,194,1,335.42,2.78,326.1
3387,1117,166,2,352.58,12.3,618.41
3388,1117,231,3,156.81,4.14,450.93
3389,1117,182,3,510.9,16.59,1278.44
3390,1118,64,2,204.72,5.41,387.29
3391,1118,395,3,107.9,11.24,287.32
3392,1119,30,1,496.32,9.66,448.4
3393,1119,195,3,102.17,15.06,260.34
3394,1119,20,1,581.33,16.81,483.63
3395,1120,457,3,453.32,16.58,1134.51
3396,1121,274,1,29.33,16.81,24.4
3397,1121,174,3,24.15,16.07,60.81
3398,1121,371,2,243.59,8.68,444.91
3399,1122,108,2,83.78,5.7,158.01
3400,1122,384,3,367.12,9.0,1002.24
3401,1122,484,2,226.17,5.2,428.83
3402,1122,294,1,207.14,19.38,167.0
3403,1123,434,2,85.9,10.81,153.23
3404,1124,499,2,312.87,12.11,549.98
3405,1124,432,2,467.13,7.49,864.24
3406,1124,190,3,43.74,13.93,112.94
3407,1124,273,3,253.83,8.33,698.04
3408,1124,167,3,179.89,0.02,539.55
3409,1125,84,2,549.87,5.6,1038.17
3410,1125,447,1,175.52,13.56,151.73
3411,1125,332,1,233.42,0.69,231.81
3412,1125,299,2,266.21,11.26,472.44
3413,1126,275,3,262.44,3.45,760.19
3414,1126,75,1,144.65,15.28,122.55
3415,1126,482,2,55.3,20.0,88.48
3416,1126,406,1,33.53,3.41,32.39
3417,1126,196,3,124.97,12.63,327.57
3418,1127,376,2,193.65,11.06,344.45
3419,1127,468,1,168.99,6.07,158.73
3420,1127,211,1,42.6,1.89,41.8
3421,1127,277,1,158.97,18.27,129.92
3422,1127,473,3,209.11,0.32,625.31
3423,1128,193,3,57.5,12.54,150.87
3424,1128,103,3,157.7,16.03,397.27
3425,1128,140,3,488.05,3.92,1406.74
3426,1129,285,3,93.08,13.56,241.39
3427,1129,401,3,94.26,5.35,267.66
3428,1129,245,2,141.94,3.49,273.98
3429,1129,430,1,252.94,9.01,230.16
3430,1129,240,2,366.43,1.15,724.45
3431,1130,410,3,257.66,13.49,668.67
3432,1130,193,1,57.5,17.27,47.57
3433,1130,449,3,138.08,16.07,347.67
3434,1130,64,3,204.72,6.19,576.15
3435,1130,471,3,34.52,12.59,90.52
3436,1131,131,3,436.21,18.08,1072.03
3437,1131,178,3,126.67,13.15,330.04
3438,1131,154,1,324.69,11.93,285.94
3439,1131,12,3,88.09,3.63,254.67
3440,1132,291,3,340.79,9.99,920.21
3441,1132,46,3,105.44,5.11,300.17
3442,1132,168,3,179.11,15.92,451.78
3443,1132,240,2,366.43,5.26,694.35
3444,1133,231,2,156.81,13.6,270.96
3445,1133,257,1,345.25,9.12,313.77
3446,1133,151,2,317.21,10.48,567.96
3447,1133,307,2,208.68,19.64,335.39
3448,1134,100,2,18.04,7.39,33.41
3449,1135,244,2,74.5,12.51,130.37
3450,1135,31,3,139.09,10.97,371.49
3451,1135,243,3,44.7,6.92,124.82
3452,1135,499,3,312.87,5.77,884.43
3453,1136,462,2,180.45,9.08,328.13
3454,1136,495,2,118.73,15.59,200.43
3455,1136,70,2,107.62,8.96,195.95
3456,1136,476,1,56.43,10.31,50.61
3457,1137,88,1,194.86,5.49,184.17
3458,1138,441,3,294.48,17.06,732.7
3459,1138,175,1,145.45,1.33,143.52
3460,1139,389,1,312.81,10.91,278.68
3461,1139,292,1,334.57,7.09,310.85
3462,1140,93,3,158.06,15.07,402.74
3463,1140,100,3,18.04,14.63,46.2
3464,1141,248,3,483.86,1.35,1431.93
3465,1141,59,2,94.73,18.57,154.27
3466,1141,57,1,160.05,18.3,130.76
3467,1141,194,1,335.42,14.49,286.83
3468,1142,19,1,213.02,6.74,198.67
3469,1142,475,2,94.44,8.54,172.75
3470,1142,341,3,133.4,15.68,337.43
3471,1142,487,3,155.47,18.5,380.12
3472,1142,23,2,240.53,13.83,414.53
3473,1143,408,3,139.57,5.37,396.21
3474,1144,38,3,23.75,14.11,61.2
3475,1144,461,1,214.95,17.62,177.08
3476,1144,349,1,386.73,2.63,376.56
3477,1144,422,2,166.63,13.22,289.2
3478,1144,103,3,157.7,12.69,413.06
3479,1145,367,1,67.25,11.88,59.26
3480,1145,485,3,36.17,15.83,91.34
3481,1145,138,3,215.09,13.95,555.27
3482,1145,141,1,277.52,18.29,226.76
3483,1146,269,2,417.47,17.03,692.76
3484,1146,256,1,30.37,3.74,29.23
3485,1146,152,2,82.42,12.22,144.69
3486,1147,268,1,264.67,17.75,217.69
3487,1148,374,2,343.35,3.61,661.93
3488,1148,12,3,88.09,7.3,244.97
3489,1148,140,3,488.05,3.02,1419.98
3490,1148,265,3,295.45,7.51,819.8
3491,1148,473,2,209.11,1.9,410.29
3492,1149,179,3,172.92,1.58,510.58
3493,1149,195,2,102.17,10.65,182.58
3494,1150,492,1,223.89,1.3,220.98
3495,1150,282,3,205.67,6.72,575.53
3496,1151,407,2,71.92,7.81,132.61
3497,1151,372,2,52.69,16.28,88.22
3498,1152,432,1,467.13,6.01,439.04
3499,1153,425,2,98.08,15.24,166.26
3500,1154,101,3,106.68,2.44,312.25
3501,1154,47,3,254.96,4.27,732.18
3502,1154,74,1,220.2,19.17,178.0
3503,1154,478,3,155.59,14.96,396.94
3504,1154,222,3,218.87,18.13,537.57
3505,1155,226,1,239.04,5.18,226.66
3506,1155,244,2,74.5,4.72,141.97
3507,1155,323,1,467.27,15.4,395.32
3508,1155,213,1,198.84,8.75,181.44
3509,1156,177,3,324.63,15.08,827.04
3510,1157,494,3,176.47,5.52,500.19
3511,1158,318,1,228.22,10.47,204.32
3512,1158,8,3,308.34,6.52,864.72
3513,1158,466,2,78.67,7.54,145.47
3514,1158,152,1,82.42,19.51,66.34
3515,1159,162,1,430.25,15.98,361.51
3516,1159,238,2,98.31,1.99,192.7
3517,1159,412,1,166.63,17.48,137.51
3518,1159,402,1,192.6,19.44,155.16
3519,1160,170,2,295.91,10.81,527.86
3520,1160,49,3,404.87,16.45,1014.77
3521,1160,92,1,109.59,4.99,104.12
3522,1161,390,2,300.8,14.99,511.39
3523,1162,20,2,581.33,12.27,1019.99
3524,1162,406,1,33.53,17.97,27.51
3525,1162,302,2,33.87,3.95,65.07
3526,1162,478,3,155.59,4.56,445.5
3527,1162,403,2,170.7,0.76,338.79
3528,1163,262,3,194.26,4.49,556.63
3529,1163,129,1,222.36,6.64,207.6
3530,1163,304,1,250.63,10.8,223.57
3531,1164,228,3,325.33,16.39,816.01
3532,1164,72,2,386.73,11.79,682.31
3533,1165,144,3,420.25,4.54,1203.48
3534,1165,259,1,237.68,0.09,237.46
3535,1165,492,1,223.89,7.98,206.01
3536,1165,89,1,90.67,4.46,86.62
3537,1165,226,2,239.04,10.64,427.19
3538,1166,12,1,88.09,0.96,87.24
3539,1167,254,3,225.94,16.15,568.36
3540,1167,384,2,367.12,4.54,700.91
3541,1168,244,3,74.5,3.63,215.39
3542,1168,251,3,341.28,1.79,1005.47
3543,1168,412,3,166.63,10.04,449.68
3544,1169,475,3,94.44,5.98,266.39
3545,1170,440,2,298.71,15.0,507.8
3546,1170,484,2,226.17,8.81,412.48
3547,1170,177,1,324.63,6.06,304.95
3548,1170,331,3,143.75,1.64,424.17
3549,1171,242,3,471.0,19.36,1139.51
3550,1171,52,3,546.98,0.37,1634.86
3551,1171,294,3,207.14,9.56,562.0
3552,1172,39,3,183.72,6.19,517.06
3553,1172,14,1,151.98,9.11,138.14
3554,1172,25,2,315.14,16.39,526.99
3555,1172,337,1,292.94,17.98,240.27
3556,1172,75,3,144.65,9.05,394.66
3557,1173,405,2,378.27,19.18,611.41
3558,1173,81,3,154.15,3.43,446.58
3559,1173,56,1,253.37,19.06,205.07
3560,1174,225,3,209.24,19.88,502.96
3561,1174,250,2,213.77,18.65,347.8
3562,1175,477,3,256.1,1.36,757.87
3563,1176,462,2,180.45,1.5,355.5
3564,1176,302,1,33.87,13.89,29.17
3565,1176,448,3,168.88,13.88,436.32
3566,1176,465,3,40.96,8.23,112.77
3567,1176,15,2,190.07,1.61,374.03
3568,1177,138,3,215.09,10.12,580.0
3569,1178,367,2,67.25,0.67,133.6
3570,1178,313,3,255.55,9.13,696.66
3571,1179,266,1,103.36,7.82,95.28
3572,1180,299,3,266.21,19.36,644.01
3573,1180,401,3,94.26,4.64,269.65
3574,1180,421,1,80.63,14.55,68.9
3575,1180,166,2,352.58,14.6,602.21
3576,1180,194,1,335.42,11.88,295.58
3577,1181,424,2,47.16,11.55,83.43
3578,1181,264,3,422.21,13.01,1101.87
3579,1181,25,3,315.14,10.67,844.54
3580,1181,12,3,88.09,17.0,219.34
3581,1182,90,1,306.35,15.53,258.76
3582,1183,63,3,294.04,5.82,830.82
3583,1184,187,3,293.03,6.86,818.81
3584,1184,217,1,77.47,16.66,64.56
3585,1184,223,3,389.35,7.89,1075.94
3586,1185,289,2,57.52,17.8,94.57
3587,1186,97,3,432.8,4.54,1239.4
3588,1186,347,2,153.56,11.33,272.32
3589,1186,331,2,143.75,4.75,273.83
3590,1187,419,2,156.72,3.65,302.0
3591,1188,319,3,348.21,14.02,898.19
3592,1188,246,2,84.15,6.49,157.38
3593,1189,33,1,520.85,12.84,453.99
3594,1190,58,1,238.58,4.99,226.68
3595,1190,219,3,324.82,5.88,917.15
3596,1191,97,3,432.8,17.91,1065.81
3597,1191,201,3,94.02,14.03,242.49
3598,1191,22,2,214.15,2.64,417.0
3599,1191,492,3,223.89,0.42,668.88
3600,1192,89,3,90.67,3.78,261.72
3601,1192,404,2,46.01,0.87,91.22
3602,1193,498,2,288.15,0.47,573.59
3603,1193,200,1,216.03,17.38,178.49
3604,1193,32,1,101.22,19.2,81.78
3605,1194,489,2,381.69,10.07,686.54
3606,1194,43,1,300.9,19.05,243.56
3607,1194,317,3,62.23,4.41,178.45
3608,1194,360,1,314.52,17.61,259.12
3609,1195,303,2,223.01,12.05,392.28
3610,1195,135,2,123.37,2.14,241.45
3611,1195,197,1,107.66,15.89,90.55
3612,1196,108,2,83.78,15.41,141.73
3613,1196,217,2,77.47,13.61,133.86
3614,1196,185,2,139.72,14.13,239.96
3615,1196,344,3,305.39,7.36,848.73
3616,1196,390,3,300.8,4.91,858.08
3617,1197,237,3,77.64,9.73,210.25
3618,1197,243,1,44.7,2.79,43.45
3619,1197,37,3,165.58,15.78,418.38
3620,1197,207,1,293.47,12.07,258.06
3621,1198,134,2,398.08,8.27,730.3
3622,1198,102,1,153.83,18.82,124.87
3623,1198,166,3,352.58,17.79,869.52
3624,1198,209,1,445.99,19.67,358.25
3625,1198,440,3,298.71,5.91,843.21
3626,1199,47,3,254.96,10.3,686.06
3627,1199,124,3,120.2,19.51,290.23
3628,1199,210,2,134.97,6.54,252.29
3629,1199,308,3,232.29,9.17,632.94
3630,1200,200,2,216.03,15.91,363.33
3631,1200,221,2,222.61,19.91,356.56
3632,1200,116,2,135.71,4.05,260.43
3633,1201,271,1,183.3,17.73,150.81
3634,1201,186,2,133.29,8.07,245.08
3635,1201,110,3,195.45,11.94,516.32
3636,1201,134,2,398.08,13.19,691.16
3637,1202,331,3,143.75,13.63,372.48
3638,1202,93,3,158.06,16.38,396.49
3639,1202,60,1,334.1,10.97,297.46
3640,1203,55,3,237.99,10.16,641.45
3641,1203,331,3,143.75,4.74,410.8
3642,1203,384,1,367.12,5.17,348.15
3643,1203,131,3,436.21,1.34,1291.15
3644,1203,430,2,252.94,14.49,432.56
3645,1204,134,1,398.08,16.7,331.62
3646,1204,5,2,85.46,15.86,143.81
3647,1204,65,3,314.08,18.43,768.56
3648,1205,92,2,109.59,0.66,217.72
3649,1205,457,2,453.32,17.73,745.91
3650,1205,491,3,36.17,7.36,100.52
3651,1205,99,1,144.6,11.11,128.53
3652,1206,223,3,389.35,3.41,1128.25
3653,1206,213,3,198.84,14.01,512.96
3654,1207,367,3,67.25,9.96,181.65
3655,1207,41,3,33.32,1.9,98.06
3656,1207,374,3,343.35,2.04,1009.03
3657,1207,397,3,456.54,19.35,1104.55
3658,1208,280,2,363.1,12.29,636.92
3659,1208,456,3,96.53,16.19,242.7
3660,1208,136,1,161.51,7.29,149.74
3661,1208,80,3,340.54,9.0,929.69
3662,1208,165,1,327.71,17.3,271.0
3663,1209,254,1,225.94,5.19,214.22
3664,1210,206,3,213.18,1.88,627.54
3665,1211,496,3,232.37,2.86,677.18
3666,1211,381,3,147.09,9.45,399.56
3667,1211,120,3,417.34,11.22,1111.57
3668,1211,34,2,131.98,6.78,246.05
3669,1212,403,3,170.7,6.24,480.14
3670,1212,212,1,421.69,11.7,372.36
3671,1213,186,1,133.29,8.04,122.57
3672,1213,227,1,123.54,7.9,113.79
3673,1213,146,2,257.17,1.91,504.53
3674,1214,36,1,73.97,18.49,60.3
3675,1214,427,3,179.43,6.48,503.43
3676,1215,6,1,36.55,0.88,36.23
3677,1215,325,1,65.85,0.41,65.58
3678,1215,364,2,482.0,10.49,862.83
3679,1215,331,3,143.75,19.45,347.38
3680,1215,475,2,94.44,7.59,174.55
3681,1216,500,2,127.25,5.36,240.85
3682,1216,443,3,381.42,7.22,1061.59
3683,1216,145,2,217.67,8.36,398.93
3684,1216,130,2,470.84,13.51,814.48
3685,1216,137,2,137.07,16.87,227.89
3686,1217,86,2,26.09,3.85,50.17
3687,1217,38,3,23.75,4.27,68.21
3688,1217,281,3,219.98,17.73,542.92
3689,1218,367,2,67.25,1.49,132.49
3690,1219,475,1,94.44,7.03,87.8
3691,1219,137,1,137.07,6.72,127.86
3692,1219,427,1,179.43,19.22,144.95
3693,1219,262,3,194.26,1.13,576.22
3694,1219,130,3,470.84,8.07,1298.49
3695,1220,449,2,138.08,12.93,240.46
3696,1220,431,1,103.46,17.28,85.58
3697,1221,331,1,143.75,2.92,139.55
3698,1221,238,1,98.31,6.86,91.56
3699,1222,329,1,322.58,8.42,295.42
3700,1223,153,1,411.93,10.58,368.36
3701,1223,345,3,518.83,16.76,1295.7
3702,1224,160,1,266.84,7.35,247.22
3703,1224,117,1,288.29,17.99,236.44
3704,1224,392,2,405.44,2.97,786.83
3705,1224,445,2,344.46,7.63,636.35
3706,1224,433,2,196.2,1.23,387.58
3707,1225,279,1,83.56,12.64,73.0
3708,1225,194,1,335.42,1.57,330.14
3709,1225,400,1,282.34,2.86,274.26
3710,1225,156,3,119.71,13.78,309.65
3711,1226,35,1,340.33,3.14,329.65
3712,1226,443,3,381.42,5.12,1085.64
3713,1227,146,1,257.17,14.69,219.39
3714,1228,137,1,137.07,14.82,116.76
3715,1229,142,1,280.07,14.65,239.03
3716,1229,475,2,94.44,14.15,162.15
3717,1230,125,1,206.88,11.38,183.34
3718,1230,366,2,336.84,5.6,635.96
3719,1230,284,2,114.38,2.88,222.18
3720,1230,91,2,291.94,5.52,551.62
3721,1230,142,2,280.07,6.31,524.81
3722,1231,266,3,103.36,9.12,281.79
3723,1231,79,1,125.74,1.66,123.65
3724,1231,352,3,434.0,0.88,1290.61
3725,1231,264,1,422.21,11.26,374.66
3726,1232,126,1,237.32,2.36,231.71
3727,1233,170,3,295.91,16.91,737.64
3728,1233,124,3,120.2,14.59,307.98
3729,1233,372,3,52.69,15.05,134.27
3730,1233,428,1,117.84,18.17,96.43
3731,1233,168,3,179.11,0.38,535.26
3732,1234,492,3,223.89,18.99,544.12
3733,1234,214,2,94.45,2.79,183.63
3734,1234,100,2,18.04,8.19,33.13
3735,1234,182,3,510.9,19.0,1241.47
3736,1235,368,2,279.94,4.31,535.72
3737,1235,370,1,189.06,0.55,188.02
3738,1235,213,1,198.84,12.26,174.46
3739,1236,146,2,257.17,17.36,425.06
3740,1236,418,2,245.45,1.16,485.21
3741,1236,174,2,24.15,19.64,38.81
3742,1236,460,3,280.11,17.07,696.85
3743,1236,185,2,139.72,0.28,278.67
3744,1237,329,3,322.58,7.39,896.23
3745,1238,387,1,170.36,6.79,158.79
3746,1238,410,3,257.66,17.44,638.2
3747,1238,227,3,123.54,9.56,335.18
3748,1239,92,2,109.59,15.2,185.86
3749,1239,370,2,189.06,18.61,307.74
3750,1239,346,1,414.09,9.36,375.33
3751,1240,256,3,30.37,9.12,82.8
3752,1240,355,1,90.98,0.81,90.24
3753,1240,403,2,170.7,9.19,310.03
3754,1241,459,1,250.25,6.4,234.23
3755,1241,158,2,253.43,10.19,455.22
3756,1241,164,3,46.14,2.09,135.53
3757,1242,356,1,73.69,9.88,66.41
3758,1243,27,1,262.58,1.04,259.85
3759,1243,490,3,102.16,4.14,293.8
3760,1243,41,2,33.32,1.59,65.58
3761,1243,295,3,363.57,19.33,879.89
3762,1243,64,1,204.72,2.57,199.46
3763,1244,18,1,540.65,3.42,522.15
3764,1244,210,1,134.97,3.8,129.84
3765,1245,120,3,417.34,8.05,1151.2
3766,1245,236,2,148.9,2.88,289.21
3767,1245,433,1,196.2,5.91,184.61
3768,1245,242,1,471.0,8.33,431.78
3769,1246,313,1,255.55,17.39,211.11
3770,1246,52,1,546.98,18.51,445.71
3771,1246,265,1,295.45,0.33,294.49
3772,1246,258,3,31.24,3.07,90.84
3773,1246,213,1,198.84,7.41,184.11
3774,1247,254,1,225.94,4.38,216.04
3775,1247,464,2,73.91,16.37,123.62
3776,1247,102,2,153.83,7.11,285.77
3777,1248,314,1,285.16,15.45,241.11
3778,1249,475,1,94.44,7.79,87.09
3779,1249,331,1,143.75,10.48,128.68
3780,1249,72,1,386.73,9.27,350.88
3781,1250,324,1,270.74,1.42,266.89
3782,1250,187,3,293.03,11.54,777.66
3783,1251,308,2,232.29,19.06,376.03
3784,1251,269,3,417.47,9.53,1133.02
3785,1251,82,3,439.61,7.64,1218.1
3786,1251,63,3,294.04,4.96,838.33
3787,1251,489,3,381.69,10.4,1026.0
3788,1252,2,3,331.37,14.42,850.74
3789,1252,113,1,434.0,14.16,372.55
3790,1253,12,1,88.09,12.67,76.93
3791,1254,346,3,414.09,11.41,1100.56
3792,1254,371,3,243.59,3.57,704.66
3793,1254,7,3,257.21,19.12,624.08
3794,1254,8,3,308.34,1.6,910.21
3795,1255,15,2,190.07,11.66,335.8
3796,1255,151,3,317.21,2.52,927.66
3797,1255,253,2,200.27,9.16,363.87
3798,1256,457,3,453.32,11.88,1198.44
3799,1256,494,2,176.47,4.58,336.77
3800,1257,244,2,74.5,3.67,143.54
3801,1257,458,1,200.78,19.63,161.37
3802,1257,197,1,107.66,16.34,90.07
3803,1257,417,3,247.73,0.16,742.03
3804,1257,376,3,193.65,18.22,475.11
3805,1258,43,1,300.9,18.73,244.55
3806,1258,434,2,85.9,10.05,154.53
3807,1258,205,3,201.81,12.46,530.02
3808,1259,336,1,254.97,18.44,207.94
3809,1260,69,2,241.47,1.22,477.05
3810,1260,134,1,398.08,10.72,355.42
3811,1260,319,1,348.21,9.17,316.29
3812,1261,409,2,382.07,0.36,761.36
3813,1261,469,1,387.95,11.06,345.03
3814,1262,182,1,510.9,13.96,439.57
3815,1262,9,1,327.92,8.08,301.41
3816,1262,125,2,206.88,4.95,393.3
3817,1262,363,2,60.12,11.06,106.94
3818,1263,175,3,145.45,17.72,359.05
3819,1264,56,1,253.37,0.31,252.58
3820,1264,376,3,193.65,7.04,540.05
3821,1264,478,3,155.59,14.44,399.36
3822,1265,21,3,100.3,2.83,292.37
3823,1266,99,3,144.6,11.08,385.73
3824,1267,474,3,78.66,11.42,209.03
3825,1268,225,3,209.24,14.13,539.04
3826,1268,289,2,57.52,16.61,95.94
3827,1269,438,3,375.5,11.61,995.68
3828,1269,479,3,20.19,14.55,51.76
3829,1270,34,1,131.98,9.97,118.83
3830,1270,478,2,155.59,6.94,289.57
3831,1271,420,1,104.63,1.8,102.75
3832,1271,169,3,46.54,16.52,116.56
3833,1271,413,1,270.64,19.89,216.8
3834,1271,199,1,191.99,2.15,187.86
3835,1272,453,1,53.91,14.93,45.86
3836,1273,169,2,46.54,19.31,75.1
3837,1273,490,1,102.16,19.68,82.06
3838,1274,279,2,83.56,1.96,163.85
3839,1274,299,1,266.21,9.82,240.05
3840,1275,249,1,374.51,4.4,358.05
3841,1275,423,3,246.85,5.98,696.25
3842,1276,490,3,102.16,17.4,253.15
3843,1277,433,3,196.2,6.14,552.47
3844,1278,268,2,264.67,10.48,473.84
3845,1279,409,2,382.07,17.46,630.71
3846,1279,104,3,190.73,0.27,570.66
3847,1279,85,3,269.13,18.65,656.81
3848,1280,274,1,29.33,7.23,27.21
3849,1280,108,2,83.78,4.03,160.81
3850,1280,71,1,339.13,3.07,328.72
3851,1281,192,2,220.33,11.06,391.91
3852,1281,304,3,250.63,1.71,739.03
3853,1281,72,2,386.73,17.32,639.46
3854,1281,144,3,420.25,16.16,1056.99
3855,1281,301,1,158.95,11.93,139.99
3856,1282,433,1,196.2,10.42,175.76
3857,1282,489,1,381.69,7.48,353.14
3858,1283,162,1,430.25,16.52,359.17
3859,1283,10,1,358.77,0.85,355.71
3860,1284,62,2,368.43,13.28,639.02
3861,1284,446,1,300.08,15.18,254.53
3862,1284,406,2,33.53,2.11,65.65
3863,1284,84,3,549.87,7.89,1519.44
3864,1285,245,1,141.94,1.28,140.13
3865,1285,351,3,281.76,14.7,721.01
3866,1285,129,1,222.36,8.84,202.7
3867,1285,14,1,151.98,7.85,140.04
3868,1286,73,1,428.77,4.42,409.83
3869,1286,60,3,334.1,19.13,810.6
3870,1286,151,2,317.21,8.35,581.44
3871,1287,442,3,248.62,6.93,694.16
3872,1287,225,3,209.24,11.36,556.38
3873,1288,185,1,139.72,6.34,130.87
3874,1288,281,1,219.98,12.89,191.63
3875,1288,24,1,92.06,12.67,80.39
3876,1289,269,3,417.47,8.09,1151.1
3877,1289,409,3,382.07,19.16,926.61
3878,1290,198,2,351.83,13.91,605.79
3879,1290,287,3,189.94,13.53,492.7
3880,1290,339,1,81.77,13.22,70.96
3881,1290,28,2,48.74,18.8,79.16
3882,1290,378,3,385.86,6.04,1087.7
3883,1291,380,1,22.85,3.49,22.05
3884,1291,294,3,207.14,2.37,606.7
3885,1291,91,3,291.94,14.46,749.2
3886,1291,36,3,73.97,15.75,186.95
3887,1291,16,1,110.97,13.06,96.48
3888,1292,401,3,94.26,16.5,236.13
3889,1292,247,2,161.11,11.66,284.64
3890,1293,375,1,46.57,8.86,42.44
3891,1293,418,3,245.45,18.4,600.87
3892,1293,3,2,85.06,8.21,156.16
3893,1294,225,2,209.24,8.56,382.65
3894,1294,473,2,209.11,9.23,379.61
3895,1294,260,1,421.26,16.1,353.43
3896,1294,49,1,404.87,9.83,365.09
3897,1295,487,1,155.47,6.62,145.18
3898,1295,157,3,229.97,10.57,617.01
3899,1295,131,1,436.21,16.1,366.0
3900,1296,300,3,44.34,16.36,111.26
3901,1296,349,1,386.73,4.15,370.67
3902,1296,183,3,223.07,17.5,552.09
3903,1296,425,2,98.08,8.64,179.21
3904,1297,11,2,62.26,10.15,111.88
3905,1297,55,3,237.99,16.86,593.63
3906,1297,88,1,194.86,15.55,164.57
3907,1297,257,3,345.25,17.72,852.26
3908,1298,123,2,402.97,9.21,731.71
3909,1298,490,3,102.16,1.2,302.79
3910,1298,354,1,144.93,10.19,130.17
3911,1298,362,3,17.27,11.12,46.05
3912,1298,9,1,327.92,17.12,271.77
3913,1299,108,3,83.78,12.92,218.86
3914,1299,187,2,293.03,18.91,475.26
3915,1300,338,2,87.09,17.68,143.39
3916,1300,223,3,389.35,1.09,1155.28
3917,1300,69,1,241.47,4.56,230.47
3918,1301,24,3,92.06,13.91,237.78
3919,1301,41,1,33.32,0.19,33.26
3920,1302,139,2,147.83,15.26,250.53
3921,1303,444,3,154.23,5.7,436.34
3922,1303,496,3,232.37,15.38,589.9
3923,1303,485,2,36.17,3.57,69.76
3924,1303,168,2,179.11,13.41,310.18
3925,1304,411,2,352.88,2.53,687.92
3926,1304,296,1,277.26,14.88,235.99
3927,1304,290,2,286.41,10.79,511.0
3928,1304,301,3,158.95,4.49,455.43
3929,1304,384,2,367.12,18.14,601.01
3930,1305,411,3,352.88,5.02,1005.51
3931,1305,122,2,382.38,11.97,673.24
3932,1305,205,1,201.81,7.01,187.67
3933,1305,412,3,166.63,3.13,484.27
3934,1306,120,3,417.34,9.21,1136.7
3935,1306,222,3,218.87,9.66,593.18
3936,1307,199,2,191.99,3.64,369.99
3937,1307,191,2,283.86,13.8,489.38
3938,1307,386,2,141.6,1.22,279.74
3939,1307,330,1,45.09,19.33,36.38
3940,1308,357,2,172.89,19.21,279.37
3941,1308,137,1,137.07,4.39,131.05
3942,1309,183,1,223.07,11.75,196.86
3943,1309,307,1,208.68,17.14,172.91
3944,1309,251,3,341.28,1.76,1005.85
3945,1310,447,3,175.52,5.12,499.6
3946,1310,196,2,124.97,14.69,213.22
3947,1311,54,2,395.36,5.28,748.96
3948,1311,30,2,496.32,16.89,824.97
3949,1311,197,2,107.66,7.53,199.11
3950,1311,336,3,254.97,7.71,705.93
3951,1311,61,3,386.84,18.54,945.39
3952,1312,334,2,48.23,19.15,77.99
3953,1313,248,1,483.86,15.11,410.74
3954,1313,461,3,214.95,2.4,629.37
3955,1313,59,3,94.73,14.6,242.71
3956,1314,440,2,298.71,0.43,594.83
3957,1314,338,2,87.09,8.02,160.21
3958,1315,153,2,411.93,6.38,771.28
3959,1316,394,3,49.85,6.96,139.13
3960,1316,392,2,405.44,11.34,718.92
3961,1317,98,3,195.07,2.14,572.7
3962,1317,371,1,243.59,4.17,233.44
3963,1317,228,3,325.33,3.4,942.82
3964,1318,167,3,179.89,18.18,441.53
3965,1318,21,1,100.3,8.88,91.39
3966,1318,267,3,193.12,19.4,466.96
3967,1319,458,3,200.78,2.16,589.33
3968,1320,303,1,223.01,9.67,201.44
3969,1320,287,1,189.94,14.8,161.83
3970,1320,100,2,18.04,1.56,35.52
3971,1321,409,3,382.07,17.14,949.8
3972,1322,87,2,208.98,0.97,413.9
3973,1322,203,3,182.93,15.48,463.86
3974,1323,408,1,139.57,8.68,127.45
3975,1323,370,1,189.06,17.31,156.33
3976,1323,467,3,410.97,3.92,1184.53
3977,1323,133,3,171.01,7.12,476.52
